timestamp,src_ip,dst_ip,proto,length,ttl,src_port,dst_port,flags,tcp_window,attack_type,window_idx
1779557716.462903,192.168.1.43,192.168.1.100,6,259,68,43206,8443,S,65322.0,,16
1779557716.487484,192.168.1.22,192.168.1.100,6,434,127,32826,8443,FA,52064.0,,16
1779557716.491946,192.168.1.31,192.168.1.100,17,490,84,48345,8443,,,,16
1779557716.495843,192.168.1.34,192.168.1.100,6,639,110,49717,80,SA,8790.0,,16
1779557716.516889,192.168.1.33,192.168.1.100,17,340,90,40782,8080,,,,16
1779557716.524388,192.168.1.22,192.168.1.100,6,360,125,38608,8080,SA,60356.0,,16
1779557716.53093,192.168.1.40,192.168.1.100,6,101,76,38787,8443,FA,44979.0,,16
1779557716.54199,192.168.1.30,192.168.1.100,6,322,122,48772,8080,S,43853.0,,16
1779557716.55003,192.168.1.36,192.168.1.100,6,343,101,40761,3306,S,15828.0,,16
1779557716.576634,192.168.1.8,192.168.1.100,6,388,86,44216,3306,A,59495.0,,16
1779557716.613823,192.168.1.36,192.168.1.100,6,796,80,56401,8080,FA,24113.0,,16
1779557716.640103,192.168.1.31,192.168.1.100,6,647,114,48454,8080,A,48632.0,,16
1779557716.644344,192.168.1.7,192.168.1.100,6,136,128,36747,22,FA,43199.0,,16
1779557716.650277,192.168.1.31,192.168.1.100,6,228,67,52457,8080,FA,16085.0,,16
1779557716.651834,192.168.1.37,192.168.1.100,6,236,72,31451,8443,S,20430.0,,16
1779557716.694336,192.168.1.4,192.168.1.100,17,578,115,54543,8080,,,,16
1779557716.724265,192.168.1.39,192.168.1.100,1,40,72,34760,22,,,,16
1779557716.766696,192.168.1.36,192.168.1.100,17,109,120,35873,22,,,,16
1779557716.777093,192.168.1.15,192.168.1.100,6,503,74,43804,8443,S,65400.0,,16
1779557716.78012,192.168.1.29,192.168.1.100,17,588,107,58740,443,,,,16
1779557716.863652,192.168.1.25,192.168.1.100,6,876,120,36437,22,FA,58496.0,,16
1779557716.929534,192.168.1.25,192.168.1.100,17,462,108,57755,8443,,,,16
1779557716.939983,192.168.1.2,192.168.1.100,6,238,113,44921,8443,S,41275.0,,16
1779557716.94455,192.168.1.39,192.168.1.100,17,840,122,35601,53,,,,16
1779557716.950571,192.168.1.27,192.168.1.100,6,305,88,47484,8443,A,20982.0,,16
1779557716.952087,192.168.1.14,192.168.1.100,17,481,124,57540,8443,,,,16
1779557716.987635,192.168.1.35,192.168.1.100,6,641,111,30541,3306,A,63418.0,,16
1779557717.007373,192.168.1.49,192.168.1.100,6,852,126,48351,443,A,12941.0,,16
1779557717.045613,192.168.1.34,192.168.1.100,17,391,113,59406,53,,,,16
1779557717.05035,192.168.1.33,192.168.1.100,17,40,72,59669,3306,,,,16
1779557717.059162,192.168.1.30,192.168.1.100,6,353,118,59440,8080,PA,13408.0,,16
1779557717.127458,192.168.1.25,192.168.1.100,6,672,125,36622,3306,A,46480.0,,16
1779557717.142263,192.168.1.51,192.168.1.100,17,251,73,44509,53,,,,16
1779557717.198736,192.168.1.48,192.168.1.100,1,758,115,49398,53,,,,16
1779557717.201497,192.168.1.44,192.168.1.100,17,40,112,48322,53,,,,16
1779557717.202332,192.168.1.41,192.168.1.100,6,358,79,45594,8080,A,19231.0,,16
1779557717.211236,192.168.1.28,192.168.1.100,17,514,77,30886,443,,,,16
1779557717.217621,192.168.1.7,192.168.1.100,6,222,98,43213,3306,A,17630.0,,16
1779557717.258637,192.168.1.46,192.168.1.100,6,93,74,34766,3306,A,20050.0,,16
1779557717.275404,192.168.1.20,192.168.1.100,6,723,93,35634,53,A,18294.0,,16
1779557717.276663,192.168.1.10,192.168.1.100,6,402,119,52591,53,A,27088.0,,16
1779557717.277561,192.168.1.16,192.168.1.100,1,406,128,47191,443,,,,16
1779557717.328856,192.168.1.32,192.168.1.100,6,103,78,58629,22,SA,62626.0,,16
1779557717.343429,192.168.1.23,192.168.1.100,6,499,115,33338,22,S,30920.0,,16
1779557717.369035,192.168.1.7,192.168.1.100,6,420,115,59110,443,A,40689.0,,16
1779557717.373798,192.168.1.2,192.168.1.100,17,254,85,41120,3306,,,,16
1779557717.403776,192.168.1.23,192.168.1.100,6,477,68,57047,53,A,41809.0,,16
1779557717.432479,192.168.1.9,192.168.1.100,6,181,90,53860,22,SA,27400.0,,16
1779557717.451134,192.168.1.22,192.168.1.100,6,156,121,47923,3306,FA,59344.0,,16
1779557717.505881,192.168.1.15,192.168.1.100,6,193,87,33228,443,FA,14737.0,,16
1779557717.515511,192.168.1.21,192.168.1.100,6,699,79,56356,22,A,54977.0,,16
1779557717.517969,192.168.1.25,192.168.1.100,6,477,78,38247,8080,A,60791.0,,16
1779557717.519412,192.168.1.46,192.168.1.100,6,364,95,55056,3306,A,57296.0,,16
1779557717.544158,192.168.1.50,192.168.1.100,1,501,117,59709,8443,,,,16
1779557717.570795,192.168.1.38,192.168.1.100,6,194,92,37790,80,PA,8311.0,,16
1779557717.603509,192.168.1.26,192.168.1.100,6,204,115,35603,3306,PA,52385.0,,16
1779557717.663662,192.168.1.7,192.168.1.100,6,555,93,32143,8443,FA,31326.0,,16
1779557717.680437,192.168.1.37,192.168.1.100,17,91,88,54830,8443,,,,16
1779557717.705376,192.168.1.16,192.168.1.100,17,681,73,48726,80,,,,16
1779557717.727686,192.168.1.18,192.168.1.100,6,624,124,51400,80,SA,51216.0,,16
1779557717.728063,192.168.1.14,192.168.1.100,17,650,85,55052,3306,,,,16
1779557717.750417,192.168.1.37,192.168.1.100,6,740,119,58298,80,A,28865.0,,16
1779557717.751354,192.168.1.31,192.168.1.100,6,479,90,56975,443,A,17236.0,,16
1779557717.796337,192.168.1.41,192.168.1.100,6,180,76,35238,443,SA,19286.0,,16
1779557717.832317,192.168.1.11,192.168.1.100,6,303,125,56670,3306,FA,18570.0,,16
1779557717.843226,192.168.1.34,192.168.1.100,6,482,95,50523,3306,SA,38208.0,,16
1779557717.893429,192.168.1.40,192.168.1.100,6,329,101,36782,8443,A,63625.0,,16
1779557717.943749,192.168.1.39,192.168.1.100,17,40,80,39511,22,,,,16
1779557717.978452,192.168.1.50,192.168.1.100,17,365,73,56098,443,,,,16
1779557718.001945,192.168.1.24,192.168.1.100,17,282,87,33176,443,,,,16
1779557718.002582,192.168.1.2,192.168.1.100,6,702,85,40296,8080,S,46590.0,,16
1779557718.023523,192.168.1.6,192.168.1.100,17,375,91,55825,443,,,,16
1779557718.027256,192.168.1.7,192.168.1.100,6,206,80,35023,22,A,58351.0,,16
1779557718.030104,192.168.1.5,192.168.1.100,17,249,87,46405,53,,,,16
1779557718.098169,192.168.1.16,192.168.1.100,17,525,70,39649,22,,,,17
1779557718.110028,192.168.1.26,192.168.1.100,6,40,113,49430,8443,A,57344.0,,17
1779557718.117766,192.168.1.16,192.168.1.100,6,485,121,47096,80,FA,40836.0,,17
1779557718.130574,192.168.1.30,192.168.1.100,6,709,65,54666,53,SA,44793.0,,17
1779557718.155126,192.168.1.21,192.168.1.100,17,392,92,58491,53,,,,17
1779557718.166641,192.168.1.50,192.168.1.100,6,632,124,34848,8443,A,39105.0,,17
1779557718.271319,192.168.1.14,192.168.1.100,6,219,124,51366,53,S,20400.0,,17
1779557718.308685,192.168.1.17,192.168.1.100,6,552,71,45229,8080,PA,60571.0,,17
1779557718.370372,192.168.1.10,192.168.1.100,17,438,68,54088,8080,,,,17
1779557718.414541,192.168.1.50,192.168.1.100,17,435,123,59865,443,,,,17
1779557718.478324,192.168.1.20,192.168.1.100,6,317,86,56819,8080,SA,35008.0,,17
1779557718.48874,192.168.1.46,192.168.1.100,6,348,128,46428,53,S,35465.0,,17
1779557718.557952,192.168.1.16,192.168.1.100,6,608,121,44958,8443,S,46411.0,,17
1779557718.559047,192.168.1.33,192.168.1.100,6,140,107,35858,8080,FA,36716.0,,17
1779557718.570976,192.168.1.26,192.168.1.100,6,171,101,52365,3306,A,25924.0,,17
1779557718.585704,192.168.1.51,192.168.1.100,6,514,97,40204,80,SA,37803.0,,17
1779557718.607522,192.168.1.48,192.168.1.100,6,432,121,59421,80,S,44675.0,,17
1779557718.625526,192.168.1.10,192.168.1.100,6,309,88,58297,8080,A,63538.0,,17
1779557718.635403,192.168.1.16,192.168.1.100,6,142,95,50218,53,A,18405.0,,17
1779557718.642411,192.168.1.48,192.168.1.100,6,317,81,59869,53,SA,39662.0,,17
1779557718.645332,192.168.1.51,192.168.1.100,17,684,81,41767,8080,,,,17
1779557718.68377,192.168.1.26,192.168.1.100,6,543,75,42552,8443,A,60993.0,,17
1779557718.684157,192.168.1.46,192.168.1.100,6,369,71,54744,80,SA,40165.0,,17
1779557718.685938,192.168.1.26,192.168.1.100,6,462,79,41863,8443,A,9518.0,,17
1779557718.72516,192.168.1.28,192.168.1.100,17,587,89,50744,22,,,,17
1779557718.810034,192.168.1.32,192.168.1.100,6,243,83,42534,53,A,32526.0,,17
1779557718.863682,192.168.1.45,192.168.1.100,6,437,65,45031,8443,PA,16335.0,,17
1779557718.865435,192.168.1.46,192.168.1.100,6,291,116,44537,443,A,51257.0,,17
1779557718.881638,192.168.1.43,192.168.1.100,17,549,89,33636,53,,,,17
1779557718.889325,192.168.1.11,192.168.1.100,6,241,77,34772,8080,FA,11892.0,,17
1779557718.921827,192.168.1.15,192.168.1.100,17,418,97,47823,8443,,,,17
1779557718.929194,192.168.1.46,192.168.1.100,6,295,87,46824,22,S,47467.0,,17
1779557718.973517,192.168.1.44,192.168.1.100,6,525,70,51511,3306,A,22367.0,,17
1779557718.976762,192.168.1.5,192.168.1.100,17,388,104,45527,8080,,,,17
1779557718.978316,192.168.1.9,192.168.1.100,6,672,84,30367,3306,A,49892.0,,17
1779557718.99864,192.168.1.21,192.168.1.100,6,328,124,38558,80,PA,39478.0,,17
1779557719.001047,192.168.1.47,192.168.1.100,6,146,94,33131,443,FA,64141.0,,17
1779557719.023379,192.168.1.17,192.168.1.100,6,600,124,54186,22,A,39119.0,,17
1779557719.03435,192.168.1.39,192.168.1.100,6,83,120,49016,22,FA,42654.0,,17
1779557719.08098,192.168.1.37,192.168.1.100,6,392,78,52882,53,A,52682.0,,17
1779557719.104841,192.168.1.8,192.168.1.100,6,277,78,52400,3306,A,12745.0,,17
1779557719.11082,192.168.1.33,192.168.1.100,1,205,84,53317,80,,,,17
1779557719.140484,192.168.1.6,192.168.1.100,6,521,92,31017,8080,FA,60060.0,,17
1779557719.15509,192.168.1.32,192.168.1.100,17,540,69,57624,8443,,,,17
1779557719.15767,192.168.1.33,192.168.1.100,17,78,81,35685,8443,,,,17
1779557719.163806,192.168.1.51,192.168.1.100,1,40,126,42753,8080,,,,17
1779557719.178666,192.168.1.33,192.168.1.100,6,285,106,48998,22,A,14497.0,,17
1779557719.180179,192.168.1.44,192.168.1.100,17,394,119,42714,80,,,,17
1779557719.190064,192.168.1.44,192.168.1.100,6,319,79,49608,53,A,58397.0,,17
1779557719.276818,192.168.1.6,192.168.1.100,17,242,78,52877,3306,,,,17
1779557719.311411,192.168.1.31,192.168.1.100,6,352,74,32970,22,PA,54954.0,,17
1779557719.329298,192.168.1.30,192.168.1.100,17,516,119,43176,80,,,,17
1779557719.367042,192.168.1.38,192.168.1.100,6,147,93,30939,443,A,8907.0,,17
1779557719.376915,192.168.1.48,192.168.1.100,6,606,111,44390,443,A,48333.0,,17
1779557719.434285,192.168.1.21,192.168.1.100,6,402,77,46670,443,SA,16276.0,,17
1779557719.49807,192.168.1.23,192.168.1.100,6,365,119,53641,53,S,33504.0,,17
1779557719.506442,192.168.1.25,192.168.1.100,17,55,113,59735,22,,,,17
1779557719.520848,192.168.1.29,192.168.1.100,6,633,96,47277,22,S,17555.0,,17
1779557719.557716,192.168.1.7,192.168.1.100,6,238,126,57970,53,A,54382.0,,17
1779557719.594042,192.168.1.39,192.168.1.100,6,494,115,42301,8443,A,19040.0,,17
1779557719.596704,192.168.1.38,192.168.1.100,6,125,108,32860,22,SA,49057.0,,17
1779557719.624266,192.168.1.49,192.168.1.100,6,388,103,50592,22,PA,13549.0,,17
1779557719.655176,192.168.1.20,192.168.1.100,1,491,70,38485,22,,,,17
1779557719.679264,192.168.1.10,192.168.1.100,6,778,128,46666,8443,FA,46430.0,,17
1779557719.679673,192.168.1.29,192.168.1.100,6,165,87,51782,22,A,48364.0,,17
1779557719.720005,192.168.1.23,192.168.1.100,17,558,80,45836,53,,,,17
1779557719.769031,192.168.1.18,192.168.1.100,1,459,100,41835,3306,,,,17
1779557719.786687,192.168.1.41,192.168.1.100,6,609,115,32782,443,A,33486.0,,17
1779557719.842406,192.168.1.37,192.168.1.100,6,331,108,51381,22,A,34960.0,,17
1779557719.849023,192.168.1.36,192.168.1.100,6,761,95,48430,80,PA,35270.0,,17
1779557719.853134,192.168.1.32,192.168.1.100,6,230,97,32839,3306,FA,53639.0,,17
1779557719.859171,192.168.1.6,192.168.1.100,17,532,80,30395,80,,,,17
1779557719.8968,192.168.1.13,192.168.1.100,1,365,122,42099,8080,,,,17
1779557719.915919,192.168.1.9,192.168.1.100,6,443,106,38820,53,A,21926.0,,17
1779557719.920241,192.168.1.5,192.168.1.100,17,428,68,59408,22,,,,17
1779557719.931374,192.168.1.36,192.168.1.100,6,183,71,34058,443,A,58257.0,,17
1779557719.940108,192.168.1.50,192.168.1.100,6,217,85,33386,3306,A,10836.0,,17
1779557719.997508,192.168.1.19,192.168.1.100,17,350,127,31281,8443,,,,17
1779557720.045055,192.168.1.36,192.168.1.100,6,161,108,51465,8443,A,12123.0,,17
1779557720.077438,192.168.1.51,192.168.1.100,17,786,71,35112,22,,,,17
1779557720.086984,192.168.1.6,192.168.1.100,6,358,97,53899,80,S,20118.0,,17
1779557720.10893,192.168.1.28,192.168.1.100,6,551,123,58604,8080,PA,26943.0,,18
1779557720.158572,192.168.1.43,192.168.1.100,6,639,115,50912,443,PA,42678.0,,18
1779557720.248798,192.168.1.49,192.168.1.100,17,109,85,32996,22,,,,18
1779557720.271712,192.168.1.37,192.168.1.100,6,590,68,46911,8080,A,13140.0,,18
1779557720.282949,192.168.1.4,192.168.1.100,6,499,113,57664,443,SA,63110.0,,18
1779557720.308761,192.168.1.36,192.168.1.100,6,467,75,51419,8080,FA,51040.0,,18
1779557720.329937,192.168.1.32,192.168.1.100,6,398,108,52597,80,A,64306.0,,18
1779557720.362064,192.168.1.14,192.168.1.100,6,492,97,32881,443,A,32343.0,,18
1779557720.384486,192.168.1.16,192.168.1.100,6,649,68,49150,80,A,54285.0,,18
1779557720.392341,192.168.1.36,192.168.1.100,6,363,89,48687,22,SA,63257.0,,18
1779557720.480744,192.168.1.25,192.168.1.100,6,78,112,47143,3306,A,12096.0,,18
1779557720.552338,192.168.1.39,192.168.1.100,6,645,102,54481,22,A,44436.0,,18
1779557720.553595,192.168.1.51,192.168.1.100,17,342,111,49140,22,,,,18
1779557720.562194,192.168.1.47,192.168.1.100,6,40,108,41480,80,SA,34292.0,,18
1779557720.565122,192.168.1.26,192.168.1.100,6,236,111,32812,3306,S,40628.0,,18
1779557720.573717,192.168.1.47,192.168.1.100,6,260,90,53794,8443,A,36494.0,,18
1779557720.605897,192.168.1.29,192.168.1.100,6,477,66,31514,53,FA,29562.0,,18
1779557720.613453,192.168.1.42,192.168.1.100,6,381,114,53196,22,A,45149.0,,18
1779557720.616561,192.168.1.48,192.168.1.100,6,574,105,39321,3306,A,58751.0,,18
1779557720.622547,192.168.1.30,192.168.1.100,17,423,111,52464,8443,,,,18
1779557720.626041,192.168.1.22,192.168.1.100,6,532,71,56525,80,A,40222.0,,18
1779557720.739626,192.168.1.48,192.168.1.100,6,196,112,50273,8443,SA,64918.0,,18
1779557720.75957,192.168.1.7,192.168.1.100,6,505,68,46375,3306,S,26446.0,,18
1779557720.807902,192.168.1.19,192.168.1.100,17,117,110,41759,8443,,,,18
1779557720.837,192.168.1.42,192.168.1.100,6,40,93,48915,443,SA,22471.0,,18
1779557720.842871,192.168.1.6,192.168.1.100,6,403,70,36159,3306,A,11125.0,,18
1779557720.888667,192.168.1.8,192.168.1.100,6,341,95,52220,22,A,40494.0,,18
1779557720.900235,192.168.1.28,192.168.1.100,6,377,109,44297,80,A,36104.0,,18
1779557720.94746,192.168.1.46,192.168.1.100,6,334,87,59199,8080,S,53012.0,,18
1779557721.001934,192.168.1.3,192.168.1.100,17,222,70,55393,53,,,,18
1779557721.015164,192.168.1.48,192.168.1.100,1,325,127,54489,8443,,,,18
1779557721.028191,192.168.1.47,192.168.1.100,6,209,105,44278,3306,A,47685.0,,18
1779557721.049182,192.168.1.16,192.168.1.100,6,369,65,35026,22,A,41157.0,,18
1779557721.049432,192.168.1.23,192.168.1.100,6,129,77,34412,8080,A,55841.0,,18
1779557721.162641,192.168.1.45,192.168.1.100,6,500,99,52016,22,A,33655.0,,18
1779557721.171326,192.168.1.5,192.168.1.100,6,193,119,42930,443,SA,28957.0,,18
1779557721.187339,192.168.1.41,192.168.1.100,6,654,69,37059,22,FA,61285.0,,18
1779557721.197377,192.168.1.2,192.168.1.100,6,327,106,58200,8443,FA,15923.0,,18
1779557721.209769,192.168.1.50,192.168.1.100,1,428,76,39137,53,,,,18
1779557721.282292,192.168.1.4,192.168.1.100,6,501,94,32881,443,A,61778.0,,18
1779557721.300699,192.168.1.39,192.168.1.100,6,586,128,56773,8080,PA,19628.0,,18
1779557721.320992,192.168.1.43,192.168.1.100,6,516,69,34090,8443,SA,46520.0,,18
1779557721.377608,192.168.1.43,192.168.1.100,6,190,99,41015,80,S,35187.0,,18
1779557721.385221,192.168.1.7,192.168.1.100,17,376,122,46757,8080,,,,18
1779557721.389181,192.168.1.29,192.168.1.100,6,323,106,33484,80,S,43577.0,,18
1779557721.392642,192.168.1.50,192.168.1.100,17,105,70,52616,443,,,,18
1779557721.403589,192.168.1.27,192.168.1.100,6,695,103,52779,8080,A,60847.0,,18
1779557721.450975,192.168.1.41,192.168.1.100,6,137,71,55420,22,A,62409.0,,18
1779557721.453467,192.168.1.6,192.168.1.100,6,872,114,46283,443,SA,10375.0,,18
1779557721.454673,192.168.1.13,192.168.1.100,6,569,77,37149,80,FA,64726.0,,18
1779557721.458658,192.168.1.41,192.168.1.100,17,140,80,52418,443,,,,18
1779557721.49747,192.168.1.3,192.168.1.100,6,356,89,39688,80,A,34996.0,,18
1779557721.513425,192.168.1.18,192.168.1.100,6,407,111,42640,53,A,24821.0,,18
1779557721.518355,192.168.1.7,192.168.1.100,17,465,103,36608,22,,,,18
1779557721.5329,192.168.1.32,192.168.1.100,6,290,72,58841,3306,FA,23069.0,,18
1779557721.606811,192.168.1.19,192.168.1.100,6,555,118,48960,80,SA,55653.0,,18
1779557721.65155,192.168.1.26,192.168.1.100,6,423,67,36033,443,A,38671.0,,18
1779557721.655747,192.168.1.19,192.168.1.100,1,556,104,59725,53,,,,18
1779557721.696424,192.168.1.48,192.168.1.100,6,294,114,44160,8443,A,59359.0,,18
1779557721.696574,192.168.1.22,192.168.1.100,17,59,67,40567,8443,,,,18
1779557721.700188,192.168.1.18,192.168.1.100,6,412,88,34268,22,A,51386.0,,18
1779557721.748957,192.168.1.38,192.168.1.100,6,560,108,36297,53,A,26618.0,,18
1779557721.785783,192.168.1.37,192.168.1.100,6,611,119,53057,443,A,50830.0,,18
1779557721.874426,192.168.1.19,192.168.1.100,6,526,119,59975,8080,SA,31852.0,,18
1779557721.902442,192.168.1.4,192.168.1.100,6,643,92,56762,8080,A,60625.0,,18
1779557721.906969,192.168.1.31,192.168.1.100,6,245,86,47677,22,A,9281.0,,18
1779557721.918434,192.168.1.8,192.168.1.100,6,480,87,53804,8080,SA,36624.0,,18
1779557721.925773,192.168.1.42,192.168.1.100,6,133,120,37676,8080,S,14224.0,,18
1779557721.928906,192.168.1.26,192.168.1.100,6,175,92,49164,8443,A,64420.0,,18
1779557721.960309,192.168.1.15,192.168.1.100,6,97,67,46849,443,SA,13861.0,,18
1779557721.960988,192.168.1.29,192.168.1.100,6,488,118,34167,8080,A,11181.0,,18
1779557721.975716,192.168.1.35,192.168.1.100,17,219,120,43046,3306,,,,18
1779557721.987216,192.168.1.25,192.168.1.100,6,297,69,34886,53,A,23573.0,,18
1779557722.005363,192.168.1.28,192.168.1.100,6,243,105,52531,3306,S,17890.0,,18
1779557722.043391,192.168.1.35,192.168.1.100,6,650,83,31938,22,A,58213.0,,18
1779557722.073962,192.168.1.39,192.168.1.100,6,255,85,47131,22,A,40862.0,,18
1779557722.077917,192.168.1.11,192.168.1.100,6,664,95,30239,8443,SA,65051.0,,18
1779557722.107945,192.168.1.24,192.168.1.100,6,357,116,36071,53,FA,16977.0,,19
1779557722.113265,192.168.1.49,192.168.1.100,1,436,98,46183,8443,,,,19
1779557722.144974,192.168.1.43,192.168.1.100,6,295,80,32056,80,A,25108.0,,19
1779557722.166833,192.168.1.45,192.168.1.100,6,619,118,43600,8080,SA,26247.0,,19
1779557722.218826,192.168.1.50,192.168.1.100,6,464,124,58769,80,SA,23905.0,,19
1779557722.225263,192.168.1.22,192.168.1.100,6,118,122,35134,80,SA,61935.0,,19
1779557722.234011,192.168.1.38,192.168.1.100,6,331,116,53292,443,S,9327.0,,19
1779557722.243933,192.168.1.45,192.168.1.100,17,1010,94,45370,3306,,,,19
1779557722.248644,192.168.1.22,192.168.1.100,6,324,71,48437,53,SA,37887.0,,19
1779557722.266954,192.168.1.3,192.168.1.100,6,505,69,58453,80,FA,54876.0,,19
1779557722.290057,192.168.1.16,192.168.1.100,17,453,87,41036,8443,,,,19
1779557722.330079,192.168.1.2,192.168.1.100,6,629,89,56496,53,A,27780.0,,19
1779557722.371285,192.168.1.28,192.168.1.100,6,433,90,50891,8080,PA,49450.0,,19
1779557722.40594,192.168.1.51,192.168.1.100,17,356,72,55062,22,,,,19
1779557722.408828,192.168.1.4,192.168.1.100,6,419,95,34784,443,S,65048.0,,19
1779557722.524526,192.168.1.37,192.168.1.100,17,395,80,40955,53,,,,19
1779557722.570701,192.168.1.6,192.168.1.100,6,552,103,54180,80,A,57714.0,,19
1779557722.590561,192.168.1.14,192.168.1.100,17,525,122,42470,53,,,,19
1779557722.598353,192.168.1.34,192.168.1.100,17,332,95,43024,3306,,,,19
1779557722.598467,192.168.1.38,192.168.1.100,6,318,121,51287,3306,SA,35773.0,,19
1779557722.601407,192.168.1.47,192.168.1.100,6,109,109,44225,8080,PA,59581.0,,19
1779557722.660898,192.168.1.2,192.168.1.100,6,470,75,55332,8080,PA,38376.0,,19
1779557722.667037,192.168.1.41,192.168.1.100,6,291,80,40848,8080,PA,48930.0,,19
1779557722.692935,192.168.1.32,192.168.1.100,6,611,99,31994,53,A,45419.0,,19
1779557722.730193,192.168.1.3,192.168.1.100,17,812,97,48978,80,,,,19
1779557722.732998,192.168.1.10,192.168.1.100,6,399,121,47960,8443,S,25984.0,,19
1779557722.738671,192.168.1.14,192.168.1.100,6,563,122,51855,443,S,51091.0,,19
1779557722.742808,192.168.1.17,192.168.1.100,6,126,93,41105,3306,A,36575.0,,19
1779557722.750139,192.168.1.19,192.168.1.100,6,194,101,40090,443,SA,47025.0,,19
1779557722.763068,192.168.1.5,192.168.1.100,6,383,105,55521,22,FA,59224.0,,19
1779557722.765123,192.168.1.2,192.168.1.100,17,249,103,41496,8080,,,,19
1779557722.770983,192.168.1.50,192.168.1.100,6,265,85,54851,8080,PA,16177.0,,19
1779557722.799017,192.168.1.37,192.168.1.100,6,566,96,41675,443,SA,17066.0,,19
1779557722.833997,192.168.1.7,192.168.1.100,6,393,125,47917,443,S,23603.0,,19
1779557722.895181,192.168.1.33,192.168.1.100,6,343,108,36839,8080,PA,33750.0,,19
1779557722.896994,192.168.1.2,192.168.1.100,6,285,92,55439,80,FA,25621.0,,19
1779557722.923217,192.168.1.9,192.168.1.100,6,388,69,40759,8443,S,50049.0,,19
1779557722.942112,192.168.1.50,192.168.1.100,17,409,92,43945,8443,,,,19
1779557723.008184,192.168.1.7,192.168.1.100,17,443,106,31415,53,,,,19
1779557723.069686,192.168.1.19,192.168.1.100,17,202,88,47044,8080,,,,19
1779557723.074212,192.168.1.45,192.168.1.100,6,507,101,49807,80,A,9984.0,,19
1779557723.087541,192.168.1.38,192.168.1.100,6,143,77,30205,8080,S,25431.0,,19
1779557723.103508,192.168.1.2,192.168.1.100,6,761,127,37924,443,PA,33351.0,,19
